Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
699-67-1483,L,Melbourne,Member,Male,Fashion accessories,20.36,2,2.04,42.76,20/1/2019,10:29,Credit card,40.72,4.76,2.04,9.5
237-88-5054,H,London,Normal,Female,Sports and travel,33.06,10,16.53,347.13,11/8/2019,23:8,Ewallet,330.6,4.76,16.53,4.1
532-62-7740,L,Cape Town,Normal,Female,Health and beauty,97.23,5,24.31,510.46,29/8/2019,8:9,Ewallet,486.15,4.76,24.31,5.4
902-51-4514,J,Melbourne,Member,Male,Home and lifestyle,73.92,8,29.57,620.93,24/7/2019,22:26,Cash,591.36,4.76,29.57,9.5
793-18-4775,H,Melbourne,Normal,Male,Health and beauty,93.82,10,46.91,985.11,8/3/2019,0:3,Ewallet,938.2,4.76,46.91,7.4
580-68-8450,H,Sydney,Normal,Female,Fashion accessories,60.91,3,9.14,191.87,12/11/2019,4:40,Cash,182.73,4.76,9.14,4.3
234-66-2578,H,Melbourne,Member,Female,Sports and travel,15.65,9,7.04,147.89,17/10/2019,1:48,Cash,140.85,4.76,7.04,5.7
111-25-3546,H,London,Member,Male,Electronic accessories,8.85,1,0.44,9.29,25/12/2019,4:10,Ewallet,8.85,4.76,0.44,7.9
796-64-1507,H,Sydney,Member,Male,Food and beverages,63.36,9,28.51,598.75,15/3/2019,4:28,Cash,570.24,4.76,28.51,4.5
804-16-6458,L,Sydney,Normal,Female,Sports and travel,47.08,1,2.35,49.43,5/4/2019,9:47,Ewallet,47.08,4.76,2.35,8.4
377-48-8267,I,Johannesburg,Normal,Female,Fashion accessories,34.02,4,6.8,142.88,17/1/2019,15:8,Credit card,136.08,4.76,6.8,8.3
860-15-9443,H,Berlin,Normal,Female,Home and lifestyle,53.11,3,7.97,167.3,5/1/2019,7:5,Ewallet,159.33,4.76,7.97,5.6
592-18-1700,I,Johannesburg,Normal,Female,Food and beverages,75.79,10,37.9,795.8,6/7/2019,3:59,Cash,757.9,4.76,37.9,8.8
145-97-8851,H,Cape Town,Normal,Female,Fashion accessories,64.46,3,9.67,203.05,8/12/2019,19:7,Credit card,193.38,4.76,9.67,8.2
692-58-7828,H,Sydney,Member,Female,Health and beauty,20.87,3,3.13,65.74,8/3/2019,7:28,Credit card,62.61,4.76,3.13,6.6
791-35-6554,K,Johannesburg,Normal,Male,Health and beauty,48.33,2,4.83,101.49,19/7/2019,23:20,Ewallet,96.66,4.76,4.83,4.5
609-91-1083,L,London,Member,Female,Electronic accessories,36.5,9,16.43,344.93,22/6/2019,3:33,Credit card,328.5,4.76,16.43,4.9
417-11-9422,J,Berlin,Member,Female,Home and lifestyle,76.78,6,23.03,483.71,14/8/2019,15:45,Credit card,460.68,4.76,23.03,8.4
565-51-1632,I,Sydney,Normal,Male,Electronic accessories,47.91,2,4.79,100.61,2/3/2019,11:48,Ewallet,95.82,4.76,4.79,5.1
946-47-8137,I,Cape Town,Member,Male,Food and beverages,29.51,10,14.76,309.86,22/6/2019,14:23,Credit card,295.1,4.76,14.76,6.9
650-36-5173,H,Cape Town,Member,Female,Fashion accessories,32.34,6,9.7,203.74,7/9/2019,19:37,Credit card,194.04,4.76,9.7,5.1
429-51-9569,K,London,Normal,Female,Electronic accessories,56.06,5,14.02,294.32,24/10/2019,20:30,Cash,280.3,4.76,14.02,5.6
288-66-2534,I,London,Normal,Female,Sports and travel,14.56,1,0.73,15.29,15/8/2019,14:30,Credit card,14.56,4.76,0.73,6.8
678-21-1579,L,Sydney,Member,Female,Food and beverages,86.48,3,12.97,272.41,29/7/2019,3:39,Ewallet,259.44,4.76,12.97,9.1
331-17-8857,I,Cape Town,Member,Female,Fashion accessories,11.06,7,3.87,81.29,24/4/2019,16:30,Cash,77.42,4.76,3.87,9.6
309-69-8298,I,Cape Town,Normal,Female,Food and beverages,64.27,3,9.64,202.45,4/6/2019,2:44,Credit card,192.81,4.76,9.64,5.4
141-41-1971,L,London,Normal,Male,Sports and travel,21.42,7,7.5,157.44,30/3/2019,23:0,Cash,149.94,4.76,7.5,5.2
820-99-6111,J,Melbourne,Member,Female,Sports and travel,68.54,1,3.43,71.97,22/1/2019,19:28,Credit card,68.54,4.76,3.43,7.9
655-25-9114,J,Cape Town,Member,Male,Fashion accessories,27.88,4,5.58,117.1,3/9/2019,0:10,Credit card,111.52,4.76,5.58,7.8
834-65-2048,J,Melbourne,Member,Female,Food and beverages,46.58,7,16.3,342.36,4/6/2019,1:34,Credit card,326.06,4.76,16.3,5.1
199-26-3378,L,Sydney,Member,Male,Electronic accessories,70.33,7,24.62,516.93,25/12/2019,19:23,Ewallet,492.31,4.76,24.62,4.9
970-29-5356,K,London,Member,Male,Sports and travel,97.57,10,48.78,1024.48,4/3/2019,23:22,Credit card,975.7,4.76,48.78,9.1
921-38-3940,K,Johannesburg,Normal,Male,Food and beverages,87.55,4,17.51,367.71,14/6/2019,20:49,Credit card,350.2,4.76,17.51,9.1
575-73-7173,H,Melbourne,Member,Male,Home and lifestyle,31.52,7,11.03,231.67,15/8/2019,5:50,Ewallet,220.64,4.76,11.03,8.4
163-99-2553,I,Cape Town,Member,Male,Home and lifestyle,7.98,7,2.79,58.65,9/2/2019,14:11,Ewallet,55.86,4.76,2.79,6.0
786-72-5814,H,Cape Town,Member,Male,Food and beverages,15.89,10,7.95,166.85,26/7/2019,3:2,Credit card,158.9,4.76,7.95,9.6
480-29-7452,H,Cape Town,Normal,Male,Fashion accessories,66.18,7,23.16,486.42,30/6/2019,12:49,Ewallet,463.26,4.76,23.16,5.9
171-51-8786,H,Berlin,Normal,Female,Sports and travel,33.13,6,9.94,208.72,15/7/2019,8:33,Ewallet,198.78,4.76,9.94,7.0
138-31-1257,K,Berlin,Member,Female,Food and beverages,14.94,5,3.74,78.44,28/2/2019,18:52,Credit card,74.7,4.76,3.74,6.2
257-28-4942,H,Johannesburg,Member,Female,Electronic accessories,54.38,10,27.19,570.99,20/1/2019,7:42,Credit card,543.8,4.76,27.19,5.0
198-95-3313,L,Cape Town,Member,Male,Sports and travel,28.34,2,2.83,59.51,24/7/2019,20:16,Cash,56.68,4.76,2.83,6.1
240-73-7203,H,Berlin,Member,Female,Home and lifestyle,28.41,9,12.78,268.47,9/2/2019,14:26,Cash,255.69,4.76,12.78,10.0
727-52-4424,J,London,Member,Female,Health and beauty,79.22,1,3.96,83.18,10/12/2019,3:28,Credit card,79.22,4.76,3.96,5.8
150-75-8571,K,Melbourne,Normal,Female,Electronic accessories,54.08,2,5.41,113.57,12/1/2019,23:21,Credit card,108.16,4.76,5.41,7.7
804-11-6548,I,Johannesburg,Normal,Male,Fashion accessories,53.91,8,21.56,452.84,23/7/2019,19:50,Credit card,431.28,4.76,21.56,8.8
970-63-4762,K,Johannesburg,Normal,Male,Electronic accessories,63.09,7,22.08,463.71,2/3/2019,14:17,Credit card,441.63,4.76,22.08,8.7
417-48-7887,K,Berlin,Normal,Female,Sports and travel,63.35,10,31.68,665.18,16/10/2019,6:34,Cash,633.5,4.76,31.68,6.4
866-89-9609,I,Sydney,Normal,Female,Sports and travel,90.98,1,4.55,95.53,1/5/2019,2:23,Credit card,90.98,4.76,4.55,9.2
169-62-9216,L,Johannesburg,Member,Male,Fashion accessories,49.07,5,12.27,257.62,11/8/2019,6:10,Ewallet,245.35,4.76,12.27,9.2
820-15-9911,L,London,Member,Male,Food and beverages,97.94,1,4.9,102.84,18/8/2019,1:34,Ewallet,97.94,4.76,4.9,7.3
148-61-4888,L,Cape Town,Normal,Male,Home and lifestyle,52.2,9,23.49,493.29,5/12/2019,16:45,Cash,469.8,4.76,23.49,8.5
121-16-6099,L,Melbourne,Normal,Female,Fashion accessories,44.98,5,11.24,236.14,18/10/2019,21:51,Credit card,224.9,4.76,11.24,8.7
883-11-4087,K,Cape Town,Normal,Female,Home and lifestyle,80.9,1,4.05,84.95,4/2/2019,9:42,Cash,80.9,4.76,4.05,7.2
164-82-6733,J,Cape Town,Normal,Male,Home and lifestyle,17.23,3,2.58,54.27,4/3/2019,14:40,Credit card,51.69,4.76,2.58,4.5
354-11-6197,I,London,Member,Male,Fashion accessories,93.29,1,4.66,97.95,20/11/2019,23:43,Cash,93.29,4.76,4.66,9.9
668-21-2919,I,Cape Town,Normal,Male,Sports and travel,21.69,5,5.42,113.87,13/12/2019,3:58,Cash,108.45,4.76,5.42,9.9
877-75-9452,J,Johannesburg,Member,Male,Electronic accessories,87.38,3,13.11,275.25,18/6/2019,7:59,Cash,262.14,4.76,13.11,9.2
762-70-1283,H,Johannesburg,Normal,Female,Electronic accessories,80.04,4,16.01,336.17,13/5/2019,8:4,Ewallet,320.16,4.76,16.01,9.0
615-12-4301,I,London,Member,Male,Electronic accessories,58.26,9,26.22,550.56,20/2/2019,13:31,Credit card,524.34,4.76,26.22,4.3
331-72-6068,L,Johannesburg,Normal,Female,Sports and travel,83.86,4,16.77,352.21,19/12/2019,8:7,Credit card,335.44,4.76,16.77,6.8
571-99-7469,K,Melbourne,Member,Female,Electronic accessories,79.52,1,3.98,83.5,8/8/2019,12:23,Cash,79.52,4.76,3.98,5.3
824-52-7486,K,Sydney,Normal,Male,Electronic accessories,51.78,5,12.95,271.85,10/3/2019,5:36,Ewallet,258.9,4.76,12.95,4.8
347-41-7460,H,Berlin,Normal,Male,Fashion accessories,67.3,6,20.19,423.99,5/12/2019,16:3,Credit card,403.8,4.76,20.19,5.0
723-73-1532,H,Sydney,Member,Male,Home and lifestyle,94.08,7,32.93,691.49,18/5/2019,5:6,Cash,658.56,4.76,32.93,9.2
866-12-7064,J,Cape Town,Normal,Female,Home and lifestyle,22.75,6,6.83,143.33,25/2/2019,0:8,Ewallet,136.5,4.76,6.83,8.6
494-73-1876,L,Melbourne,Normal,Male,Food and beverages,28.37,1,1.42,29.79,16/5/2019,11:55,Ewallet,28.37,4.76,1.42,9.9
147-17-7786,I,London,Member,Male,Food and beverages,28.01,1,1.4,29.41,12/11/2019,12:4,Credit card,28.01,4.76,1.4,8.4
866-39-6180,H,Berlin,Normal,Male,Fashion accessories,24.35,10,12.18,255.68,30/11/2019,7:40,Cash,243.5,4.76,12.18,5.8
942-56-7933,J,Berlin,Normal,Female,Home and lifestyle,45.48,5,11.37,238.77,18/10/2019,9:57,Cash,227.4,4.76,11.37,7.3
272-63-3378,I,Johannesburg,Normal,Male,Food and beverages,9.93,6,2.98,62.56,11/4/2019,2:20,Ewallet,59.58,4.76,2.98,5.5
145-14-5230,H,Berlin,Member,Female,Food and beverages,96.0,10,48.0,1008.0,24/3/2019,9:46,Cash,960.0,4.76,48.0,9.7
199-72-7431,K,Cape Town,Normal,Male,Food and beverages,13.3,6,3.99,83.79,5/2/2019,4:15,Credit card,79.8,4.76,3.99,7.7
184-13-2706,L,Cape Town,Member,Female,Health and beauty,30.69,9,13.81,290.02,30/12/2019,21:50,Credit card,276.21,4.76,13.81,6.3
809-21-4512,J,Sydney,Member,Male,Fashion accessories,68.3,7,23.91,502.01,22/6/2019,13:33,Ewallet,478.1,4.76,23.91,8.3
853-66-6631,J,Berlin,Member,Female,Food and beverages,47.26,2,4.73,99.25,23/6/2019,22:23,Ewallet,94.52,4.76,4.73,8.9
100-45-1080,K,Sydney,Normal,Male,Food and beverages,74.5,9,33.52,704.02,1/8/2019,4:48,Ewallet,670.5,4.76,33.52,5.5
919-36-1172,L,Melbourne,Member,Male,Home and lifestyle,59.86,1,2.99,62.85,21/12/2019,12:6,Credit card,59.86,4.76,2.99,8.2
127-48-6298,H,Berlin,Normal,Female,Electronic accessories,10.56,10,5.28,110.88,24/8/2019,12:28,Cash,105.6,4.76,5.28,4.2
987-92-9617,L,Berlin,Normal,Male,Health and beauty,31.32,7,10.96,230.2,30/6/2019,19:21,Cash,219.24,4.76,10.96,8.3
476-66-9252,I,Melbourne,Normal,Male,Fashion accessories,10.53,2,1.05,22.11,4/8/2019,12:37,Ewallet,21.06,4.76,1.05,4.9
212-56-4169,H,London,Normal,Female,Health and beauty,70.66,8,28.26,593.54,24/9/2019,2:4,Cash,565.28,4.76,28.26,4.8
167-69-4046,L,Sydney,Member,Male,Fashion accessories,52.41,7,18.34,385.21,9/9/2019,19:51,Ewallet,366.87,4.76,18.34,4.5
215-17-2550,H,London,Normal,Male,Home and lifestyle,85.42,4,17.08,358.76,1/2/2019,13:53,Cash,341.68,4.76,17.08,4.9
804-99-2329,L,Berlin,Normal,Female,Home and lifestyle,99.44,4,19.89,417.65,16/1/2019,1:27,Credit card,397.76,4.76,19.89,8.5
660-78-6415,J,London,Member,Male,Electronic accessories,76.15,1,3.81,79.96,26/7/2019,19:30,Ewallet,76.15,4.76,3.81,10.0
669-11-3792,L,London,Normal,Male,Fashion accessories,34.75,8,13.9,291.9,20/7/2019,8:23,Cash,278.0,4.76,13.9,9.9
921-14-5294,K,Melbourne,Normal,Male,Electronic accessories,35.36,1,1.77,37.13,30/11/2019,20:56,Cash,35.36,4.76,1.77,7.0
436-15-6993,K,Sydney,Normal,Male,Health and beauty,41.29,1,2.06,43.35,17/10/2019,15:18,Credit card,41.29,4.76,2.06,9.2
841-77-6491,K,Melbourne,Normal,Female,Fashion accessories,62.22,5,15.56,326.66,29/7/2019,23:17,Cash,311.1,4.76,15.56,9.7
623-50-3478,I,Sydney,Normal,Female,Sports and travel,22.01,7,7.7,161.77,10/11/2019,18:27,Credit card,154.07,4.76,7.7,7.7
590-49-5434,J,Johannesburg,Member,Male,Fashion accessories,81.82,9,36.82,773.2,18/11/2019,20:51,Cash,736.38,4.76,36.82,7.8
304-85-2216,L,Melbourne,Normal,Male,Electronic accessories,8.95,4,1.79,37.59,9/1/2019,11:20,Ewallet,35.8,4.76,1.79,7.2
791-92-5639,H,Johannesburg,Normal,Female,Home and lifestyle,39.16,1,1.96,41.12,21/6/2019,7:11,Ewallet,39.16,4.76,1.96,9.3
541-22-7551,I,Melbourne,Normal,Female,Fashion accessories,92.99,2,9.3,195.28,5/9/2019,21:49,Ewallet,185.98,4.76,9.3,9.4
803-92-2676,J,Cape Town,Member,Female,Food and beverages,78.72,3,11.81,247.97,24/10/2019,21:19,Credit card,236.16,4.76,11.81,7.4
460-88-9333,I,Cape Town,Member,Male,Food and beverages,7.04,4,1.41,29.57,26/9/2019,16:49,Credit card,28.16,4.76,1.41,8.8
925-56-2995,I,London,Normal,Female,Fashion accessories,28.08,10,14.04,294.84,23/7/2019,17:1,Ewallet,280.8,4.76,14.04,5.9
385-50-2808,I,Cape Town,Normal,Female,Fashion accessories,27.13,5,6.78,142.43,30/2/2019,5:41,Credit card,135.65,4.76,6.78,6.6
371-33-1382,K,London,Normal,Female,Electronic accessories,19.25,1,0.96,20.21,1/7/2019,7:29,Cash,19.25,4.76,0.96,5.5
168-74-3811,I,Sydney,Normal,Male,Electronic accessories,71.87,2,7.19,150.93,27/5/2019,23:18,Credit card,143.74,4.76,7.19,8.6
587-48-9998,K,Sydney,Member,Female,Home and lifestyle,66.76,9,30.04,630.88,25/3/2019,12:24,Credit card,600.84,4.76,30.04,4.2
333-81-6905,H,London,Member,Male,Food and beverages,16.53,8,6.61,138.85,8/4/2019,12:11,Ewallet,132.24,4.76,6.61,9.5
332-62-1188,H,Sydney,Normal,Female,Home and lifestyle,54.16,8,21.66,454.94,18/10/2019,23:56,Cash,433.28,4.76,21.66,9.4
529-60-1534,H,Melbourne,Normal,Male,Home and lifestyle,33.01,4,6.6,138.64,8/10/2019,2:21,Credit card,132.04,4.76,6.6,4.5
432-14-9413,L,Johannesburg,Normal,Female,Health and beauty,83.83,9,37.72,792.19,9/1/2019,3:21,Ewallet,754.47,4.76,37.72,9.2
888-89-3647,K,Cape Town,Member,Female,Sports and travel,28.79,10,14.39,302.29,13/2/2019,0:44,Cash,287.9,4.76,14.39,7.9
302-22-2949,K,Cape Town,Member,Female,Food and beverages,50.91,4,10.18,213.82,24/9/2019,1:7,Cash,203.64,4.76,10.18,4.2
514-38-9746,K,Berlin,Normal,Female,Fashion accessories,94.43,4,18.89,396.61,2/10/2019,6:56,Cash,377.72,4.76,18.89,8.8
676-77-1913,J,Johannesburg,Member,Female,Sports and travel,32.0,8,12.8,268.8,26/9/2019,15:55,Ewallet,256.0,4.76,12.8,8.8
891-86-3148,I,Cape Town,Member,Male,Electronic accessories,50.66,5,12.66,265.96,11/2/2019,19:50,Credit card,253.3,4.76,12.66,5.5
661-11-8208,H,Johannesburg,Normal,Female,Sports and travel,5.71,3,0.86,17.99,26/2/2019,17:44,Credit card,17.13,4.76,0.86,6.6
741-41-4319,J,London,Member,Female,Food and beverages,88.48,2,8.85,185.81,30/5/2019,19:20,Ewallet,176.96,4.76,8.85,8.7
748-97-6733,J,Berlin,Normal,Female,Sports and travel,29.82,4,5.96,125.24,12/5/2019,8:45,Ewallet,119.28,4.76,5.96,8.9
601-46-8966,I,London,Normal,Female,Health and beauty,43.49,4,8.7,182.66,15/7/2019,22:56,Cash,173.96,4.76,8.7,6.6
453-49-3640,L,Sydney,Member,Male,Sports and travel,38.54,7,13.49,283.27,21/4/2019,9:53,Ewallet,269.78,4.76,13.49,7.6
884-77-7588,K,London,Member,Male,Sports and travel,75.68,8,30.27,635.71,13/9/2019,14:15,Credit card,605.44,4.76,30.27,7.9
531-57-5181,I,Johannesburg,Member,Male,Health and beauty,62.07,9,27.93,586.56,6/1/2019,10:47,Cash,558.63,4.76,27.93,9.8
597-77-4807,I,Johannesburg,Member,Male,Electronic accessories,84.23,8,33.69,707.53,6/11/2019,21:52,Credit card,673.84,4.76,33.69,4.2
101-24-4838,H,Sydney,Member,Female,Electronic accessories,99.54,10,49.77,1045.17,17/11/2019,15:54,Cash,995.4,4.76,49.77,7.8
299-76-1141,J,Cape Town,Normal,Male,Fashion accessories,69.43,6,20.83,437.41,30/10/2019,14:15,Cash,416.58,4.76,20.83,8.0
392-27-5178,J,Cape Town,Normal,Male,Food and beverages,16.4,5,4.1,86.1,6/5/2019,15:8,Ewallet,82.0,4.76,4.1,4.1
139-88-7941,K,Cape Town,Normal,Male,Food and beverages,46.16,1,2.31,48.47,23/5/2019,9:52,Cash,46.16,4.76,2.31,6.7
295-29-8233,I,Cape Town,Member,Female,Health and beauty,99.29,10,49.65,1042.55,26/10/2019,11:5,Credit card,992.9,4.76,49.65,4.7
451-88-8762,J,Sydney,Member,Female,Home and lifestyle,31.39,2,3.14,65.92,13/7/2019,6:32,Cash,62.78,4.76,3.14,5.5
550-13-3577,K,Melbourne,Member,Male,Sports and travel,33.95,6,10.19,213.89,5/1/2019,6:51,Cash,203.7,4.76,10.19,5.8
824-32-5291,K,Berlin,Normal,Male,Fashion accessories,92.22,3,13.83,290.49,4/11/2019,23:35,Ewallet,276.66,4.76,13.83,10.0
204-47-5243,L,Johannesburg,Normal,Female,Health and beauty,59.77,7,20.92,439.31,25/3/2019,17:49,Ewallet,418.39,4.76,20.92,7.2
516-45-4051,J,Melbourne,Normal,Female,Fashion accessories,39.85,10,19.93,418.43,23/4/2019,15:27,Credit card,398.5,4.76,19.93,7.5
211-61-1973,K,Sydney,Normal,Male,Health and beauty,49.92,7,17.47,366.91,29/12/2019,11:10,Ewallet,349.44,4.76,17.47,9.8
808-61-4519,K,London,Normal,Male,Health and beauty,41.03,8,16.41,344.65,5/11/2019,17:27,Ewallet,328.24,4.76,16.41,6.3
860-40-4080,L,Cape Town,Normal,Female,Health and beauty,36.68,9,16.51,346.63,10/10/2019,13:44,Credit card,330.12,4.76,16.51,7.2
282-76-4337,K,Sydney,Member,Male,Food and beverages,56.86,3,8.53,179.11,24/4/2019,3:2,Cash,170.58,4.76,8.53,5.5
853-44-7129,K,Cape Town,Member,Female,Electronic accessories,72.5,7,25.38,532.88,1/2/2019,6:51,Cash,507.5,4.76,25.38,8.1
378-42-1880,I,Melbourne,Member,Male,Food and beverages,23.74,8,9.5,199.42,30/9/2019,12:51,Cash,189.92,4.76,9.5,6.9
229-99-8774,L,London,Normal,Female,Food and beverages,51.26,5,12.82,269.12,7/3/2019,8:54,Cash,256.3,4.76,12.82,5.1
138-78-2697,K,Sydney,Normal,Male,Health and beauty,50.26,6,15.08,316.64,1/10/2019,2:47,Cash,301.56,4.76,15.08,5.3
830-32-4625,J,Sydney,Normal,Male,Health and beauty,16.3,3,2.45,51.35,14/6/2019,6:5,Ewallet,48.9,4.76,2.45,8.3
764-63-7322,H,Cape Town,Normal,Male,Sports and travel,31.47,6,9.44,198.26,27/6/2019,14:58,Ewallet,188.82,4.76,9.44,6.4
539-13-5649,H,Sydney,Member,Male,Fashion accessories,52.64,4,10.53,221.09,2/7/2019,11:37,Cash,210.56,4.76,10.53,6.0
567-77-9478,I,Sydney,Normal,Male,Health and beauty,48.4,2,4.84,101.64,21/11/2019,3:13,Ewallet,96.8,4.76,4.84,9.9
391-14-3051,L,Cape Town,Normal,Male,Sports and travel,93.86,6,28.16,591.32,16/9/2019,21:17,Cash,563.16,4.76,28.16,4.4
352-25-1951,K,Berlin,Normal,Male,Electronic accessories,49.33,6,14.8,310.78,22/2/2019,2:11,Cash,295.98,4.76,14.8,7.0
166-17-7521,L,Johannesburg,Normal,Female,Food and beverages,34.51,8,13.8,289.88,3/10/2019,6:58,Cash,276.08,4.76,13.8,8.9
819-45-2762,L,Cape Town,Normal,Male,Electronic accessories,38.45,1,1.92,40.37,27/2/2019,18:9,Cash,38.45,4.76,1.92,4.1
561-20-2375,I,Cape Town,Normal,Female,Electronic accessories,93.02,7,32.56,683.7,20/9/2019,19:7,Ewallet,651.14,4.76,32.56,7.5
837-83-7957,I,London,Member,Female,Health and beauty,70.3,4,14.06,295.26,6/7/2019,22:27,Credit card,281.2,4.76,14.06,5.0
446-76-2136,H,London,Member,Female,Sports and travel,27.19,2,2.72,57.1,9/8/2019,21:18,Ewallet,54.38,4.76,2.72,5.1
705-19-9451,H,Berlin,Normal,Male,Food and beverages,86.12,2,8.61,180.85,26/5/2019,13:10,Credit card,172.24,4.76,8.61,7.2
621-91-3198,J,Cape Town,Member,Male,Electronic accessories,84.59,3,12.69,266.46,8/11/2019,3:21,Cash,253.77,4.76,12.69,8.0
623-19-8890,K,Berlin,Member,Female,Fashion accessories,73.46,10,36.73,771.33,25/9/2019,13:57,Cash,734.6,4.76,36.73,5.1
566-64-5022,I,Johannesburg,Member,Male,Electronic accessories,27.95,2,2.79,58.69,4/1/2019,13:42,Ewallet,55.9,4.76,2.79,7.1
249-46-2014,J,Cape Town,Member,Female,Home and lifestyle,40.51,3,6.08,127.61,26/9/2019,7:52,Credit card,121.53,4.76,6.08,8.0
692-73-9122,I,London,Member,Female,Electronic accessories,13.9,7,4.87,102.17,18/1/2019,18:33,Ewallet,97.3,4.76,4.87,4.4
404-59-3990,H,Berlin,Normal,Female,Home and lifestyle,83.79,10,41.9,879.8,8/4/2019,9:34,Ewallet,837.9,4.76,41.9,6.2
369-75-6014,L,Berlin,Member,Female,Fashion accessories,17.9,9,8.05,169.15,3/7/2019,1:3,Credit card,161.1,4.76,8.05,8.0
773-14-9447,K,Cape Town,Member,Male,Food and beverages,36.42,1,1.82,38.24,4/4/2019,23:38,Ewallet,36.42,4.76,1.82,9.2
278-94-6443,I,Sydney,Normal,Female,Fashion accessories,57.58,4,11.52,241.84,5/5/2019,15:44,Cash,230.32,4.76,11.52,7.3
130-55-4897,I,Sydney,Member,Male,Food and beverages,20.64,7,7.22,151.7,7/1/2019,15:45,Credit card,144.48,4.76,7.22,9.2
918-23-6857,K,Sydney,Normal,Male,Home and lifestyle,35.02,5,8.76,183.86,28/5/2019,11:41,Ewallet,175.1,4.76,8.76,7.4
740-93-6754,J,Cape Town,Member,Female,Electronic accessories,22.36,9,10.06,211.3,1/3/2019,20:49,Cash,201.24,4.76,10.06,4.8
560-38-7333,I,London,Normal,Female,Food and beverages,73.37,9,33.02,693.35,19/6/2019,21:23,Credit card,660.33,4.76,33.02,8.6
574-68-4194,J,Melbourne,Normal,Male,Food and beverages,30.8,9,13.86,291.06,4/5/2019,3:21,Credit card,277.2,4.76,13.86,8.3
238-31-3943,I,Melbourne,Normal,Male,Fashion accessories,98.1,8,39.24,824.04,10/5/2019,2:31,Cash,784.8,4.76,39.24,5.8
241-22-5617,J,Berlin,Member,Female,Fashion accessories,11.5,8,4.6,96.6,5/4/2019,6:28,Ewallet,92.0,4.76,4.6,7.2
547-54-6364,L,Cape Town,Member,Female,Sports and travel,59.09,5,14.77,310.22,22/10/2019,12:28,Credit card,295.45,4.76,14.77,6.9
319-96-6872,L,Melbourne,Member,Male,Food and beverages,74.92,6,22.48,472.0,25/2/2019,13:8,Cash,449.52,4.76,22.48,4.5
290-48-6898,H,Johannesburg,Member,Female,Home and lifestyle,37.62,7,13.17,276.51,28/12/2019,19:7,Ewallet,263.34,4.76,13.17,5.4
898-91-8317,I,Berlin,Member,Male,Health and beauty,48.83,5,12.21,256.36,15/6/2019,22:6,Credit card,244.15,4.76,12.21,8.9
157-48-3017,L,Melbourne,Normal,Female,Electronic accessories,45.26,8,18.1,380.18,4/8/2019,0:57,Credit card,362.08,4.76,18.1,6.4
187-93-3820,K,Cape Town,Member,Female,Fashion accessories,39.45,5,9.86,207.11,16/9/2019,3:20,Ewallet,197.25,4.76,9.86,7.8
978-38-6277,I,Berlin,Member,Female,Electronic accessories,77.7,9,34.97,734.27,25/1/2019,4:59,Ewallet,699.3,4.76,34.97,6.0
968-81-5558,K,Cape Town,Normal,Female,Home and lifestyle,88.84,9,39.98,839.54,1/12/2019,19:50,Credit card,799.56,4.76,39.98,8.0
819-69-5436,J,Johannesburg,Normal,Female,Home and lifestyle,87.35,4,17.47,366.87,3/5/2019,18:4,Ewallet,349.4,4.76,17.47,5.7
352-16-8758,K,Cape Town,Normal,Male,Electronic accessories,36.94,5,9.23,193.93,17/2/2019,23:37,Cash,184.7,4.76,9.23,8.4
491-38-8148,L,Sydney,Member,Female,Electronic accessories,73.84,7,25.84,542.72,1/6/2019,6:33,Cash,516.88,4.76,25.84,7.3
605-35-9484,K,Melbourne,Normal,Male,Sports and travel,25.73,6,7.72,162.1,10/12/2019,6:56,Ewallet,154.38,4.76,7.72,5.4
527-37-4637,H,Sydney,Normal,Female,Home and lifestyle,21.37,1,1.07,22.44,19/9/2019,10:49,Cash,21.37,4.76,1.07,4.1
588-30-8164,K,Sydney,Normal,Male,Health and beauty,89.96,1,4.5,94.46,29/2/2019,8:7,Credit card,89.96,4.76,4.5,6.6
804-40-4567,I,Johannesburg,Normal,Female,Fashion accessories,67.08,7,23.48,493.04,25/1/2019,12:24,Ewallet,469.56,4.76,23.48,7.8
253-24-5089,H,Johannesburg,Normal,Female,Sports and travel,10.13,1,0.51,10.64,20/8/2019,13:4,Credit card,10.13,4.76,0.51,6.5
124-10-9525,L,Berlin,Normal,Male,Sports and travel,26.63,8,10.65,223.69,16/5/2019,21:44,Cash,213.04,4.76,10.65,8.6
465-78-2951,I,Melbourne,Member,Male,Home and lifestyle,89.55,5,22.39,470.14,24/11/2019,17:19,Cash,447.75,4.76,22.39,4.9
328-19-3366,L,Sydney,Member,Male,Food and beverages,35.18,4,7.04,147.76,30/10/2019,0:33,Ewallet,140.72,4.76,7.04,6.8
175-33-8781,L,Sydney,Member,Male,Electronic accessories,90.14,4,18.03,378.59,30/3/2019,0:13,Ewallet,360.56,4.76,18.03,8.3
457-76-3571,K,Cape Town,Member,Female,Health and beauty,18.27,1,0.91,19.18,9/10/2019,3:33,Ewallet,18.27,4.76,0.91,5.3
177-26-6384,L,Sydney,Normal,Female,Home and lifestyle,8.2,9,3.69,77.49,7/7/2019,1:53,Credit card,73.8,4.76,3.69,9.3
390-43-4574,H,Melbourne,Member,Male,Health and beauty,87.26,2,8.73,183.25,26/10/2019,21:13,Ewallet,174.52,4.76,8.73,4.8
